textbox22
generated on 21/02/2018 09:06:26 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Latvia,European Region of WHO,Northern Europe,2009,42,2009-10-12,2009-10-18,82,82,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2009,43,2009-10-19,2009-10-25,79,79,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Latvia,European Region of WHO,Northern Europe,2009,44,2009-10-26,2009-11-01,121,121,0,5,0,0,0,5,0,0,0,0,5,,Sporadic
Latvia,European Region of WHO,Northern Europe,2009,45,2009-11-02,2009-11-08,177,177,0,52,0,0,0,52,0,0,0,0,52,,Sporadic
Latvia,European Region of WHO,Northern Europe,2009,46,2009-11-09,2009-11-15,597,597,0,297,0,0,0,297,0,0,0,0,297,,Local Outbreak
Latvia,European Region of WHO,Northern Europe,2009,47,2009-11-16,2009-11-22,380,380,0,271,0,0,0,271,0,0,0,0,271,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2009,48,2009-11-23,2009-11-29,381,381,0,33,0,0,202,235,0,0,0,0,235,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2009,49,2009-11-30,2009-12-06,315,315,0,42,0,0,73,115,0,0,0,0,115,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2009,50,2009-12-07,2009-12-13,310,310,0,57,0,0,0,57,0,0,0,0,57,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2009,51,2009-12-14,2009-12-20,241,234,0,48,0,0,18,66,0,0,0,0,66,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2009,52,2009-12-21,2009-12-27,187,187,0,36,0,0,9,45,0,0,0,0,45,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2009,53,2009-12-28,2010-01-03,179,179,0,36,0,0,5,41,0,0,0,0,41,,Local Outbreak
Latvia,European Region of WHO,Northern Europe,2010,1,2010-01-04,2010-01-10,157,153,0,37,0,0,3,40,0,0,0,0,40,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,2,2010-01-11,2010-01-17,161,158,0,11,0,0,4,15,0,0,0,0,15,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,3,2010-01-18,2010-01-24,153,142,0,12,0,0,4,16,0,0,0,0,16,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,4,2010-01-25,2010-01-31,160,159,0,7,0,0,5,12,0,0,0,0,12,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,5,2010-02-01,2010-02-07,176,176,0,20,0,0,0,20,0,0,0,0,20,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,6,2010-02-08,2010-02-14,177,177,0,7,0,0,0,7,0,0,0,0,7,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,7,2010-02-15,2010-02-21,181,181,0,5,0,0,2,7,0,0,0,0,7,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,8,2010-02-22,2010-02-28,202,202,0,1,0,0,0,1,0,0,1,1,2,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,9,2010-03-01,2010-03-07,195,195,0,0,0,0,1,1,0,0,0,0,1,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,10,2010-03-08,2010-03-14,206,206,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,11,2010-03-15,2010-03-21,201,201,0,1,0,0,0,1,0,0,4,4,5,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,12,2010-03-22,2010-03-28,190,190,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,13,2010-03-29,2010-04-04,169,169,0,0,0,0,0,0,3,0,10,13,13,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,14,2010-04-05,2010-04-11,104,104,0,0,0,0,0,0,4,0,1,5,5,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,15,2010-04-12,2010-04-18,121,121,0,0,0,0,0,0,0,0,3,3,3,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,16,2010-04-19,2010-04-25,101,101,0,0,0,0,0,0,1,0,4,5,5,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,17,2010-04-26,2010-05-02,93,93,0,0,0,0,0,0,0,0,3,3,3,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,18,2010-05-03,2010-05-09,94,94,0,0,0,0,0,0,2,0,3,5,5,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,19,2010-05-10,2010-05-16,91,91,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,20,2010-05-17,2010-05-23,87,87,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,22,2010-05-31,2010-06-06,89,85,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,35,2010-08-30,2010-09-05,,55,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,37,2010-09-13,2010-09-19,,98,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,39,2010-09-27,2010-10-03,,105,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,40,2010-10-04,2010-10-10,,89,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,41,2010-10-11,2010-10-17,,72,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,42,2010-10-18,2010-10-24,,93,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,43,2010-10-25,2010-10-31,,96,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,44,2010-11-01,2010-11-07,,85,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,45,2010-11-08,2010-11-14,,103,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2010,46,2010-11-15,2010-11-21,,60,0,0,0,,0,0,,,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2010,47,2010-11-22,2010-11-28,,166,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,48,2010-11-29,2010-12-05,,121,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,49,2010-12-06,2010-12-12,,130,0,1,1,,0,2,0,0,0,0,2,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,50,2010-12-13,2010-12-19,,144,0,3,0,,1,4,0,1,1,2,6,,No Report
Latvia,European Region of WHO,Northern Europe,2010,51,2010-12-20,2010-12-26,,170,0,11,0,,6,17,0,0,3,3,20,,Sporadic
Latvia,European Region of WHO,Northern Europe,2010,52,2010-12-27,2011-01-02,,165,0,13,0,,21,34,0,0,5,5,39,,Sporadic
Latvia,European Region of WHO,Northern Europe,2011,1,2011-01-03,2011-01-09,,246,0,13,0,,51,64,0,0,11,11,75,,Local Outbreak
Latvia,European Region of WHO,Northern Europe,2011,2,2011-01-10,2011-01-16,,383,0,40,0,,68,108,0,0,18,18,126,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2011,3,2011-01-17,2011-01-23,,384,0,44,0,,119,163,0,0,34,34,197,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2011,4,2011-01-24,2011-01-30,,555,0,92,0,,208,300,0,0,93,93,393,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2011,5,2011-01-31,2011-02-06,,638,0,82,2,,113,197,0,0,172,172,369,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2011,6,2011-02-07,2011-02-13,,522,0,77,0,,33,110,0,0,163,163,273,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2011,7,2011-02-14,2011-02-20,,393,0,45,0,,21,66,0,0,105,105,171,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2011,8,2011-02-21,2011-02-27,,362,0,11,0,,34,45,0,0,84,84,129,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2011,9,2011-02-28,2011-03-06,,383,0,16,0,,16,32,0,0,104,104,136,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2011,10,2011-03-07,2011-03-13,,357,0,17,0,,21,38,0,0,175,175,213,,Local Outbreak
Latvia,European Region of WHO,Northern Europe,2011,11,2011-03-14,2011-03-20,,325,0,15,0,,7,22,0,0,96,96,118,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2011,12,2011-03-21,2011-03-27,,213,0,1,0,,8,9,0,0,56,56,65,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2011,13,2011-03-28,2011-04-03,,241,0,1,3,,7,11,0,0,34,34,45,,Local Outbreak
Latvia,European Region of WHO,Northern Europe,2011,14,2011-04-04,2011-04-10,,186,0,0,2,,4,6,0,0,22,22,28,,Local Outbreak
Latvia,European Region of WHO,Northern Europe,2011,15,2011-04-11,2011-04-17,,135,0,0,2,,2,4,0,0,12,12,16,,Sporadic
Latvia,European Region of WHO,Northern Europe,2011,16,2011-04-18,2011-04-24,,185,0,0,0,,0,0,0,0,21,21,21,,Sporadic
Latvia,European Region of WHO,Northern Europe,2011,17,2011-04-25,2011-05-01,,95,0,0,0,,1,1,0,0,3,3,4,,Sporadic
Latvia,European Region of WHO,Northern Europe,2011,18,2011-05-02,2011-05-08,,90,0,0,0,,0,0,0,0,1,1,1,,Sporadic
Latvia,European Region of WHO,Northern Europe,2011,19,2011-05-09,2011-05-15,,98,0,0,0,,0,0,0,0,1,1,1,,Sporadic
Latvia,European Region of WHO,Northern Europe,2011,20,2011-05-16,2011-05-22,,94,0,0,0,,0,0,0,0,1,1,1,,Sporadic
Latvia,European Region of WHO,Northern Europe,2011,21,2011-05-23,2011-05-29,,95,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,24,2011-06-13,2011-06-19,,89,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,26,2011-06-27,2011-07-03,,74,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,28,2011-07-11,2011-07-17,,58,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,29,2011-07-18,2011-07-24,,51,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,30,2011-07-25,2011-07-31,,62,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,31,2011-08-01,2011-08-07,,57,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,34,2011-08-22,2011-08-28,,46,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2011,37,2011-09-12,2011-09-18,,81,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,39,2011-09-26,2011-10-02,,87,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2011,40,2011-10-03,2011-10-09,,81,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,41,2011-10-10,2011-10-16,,133,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,42,2011-10-17,2011-10-23,,101,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,43,2011-10-24,2011-10-30,,121,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,44,2011-10-31,2011-11-06,,108,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,45,2011-11-07,2011-11-13,,104,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,46,2011-11-14,2011-11-20,,101,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,47,2011-11-21,2011-11-27,,133,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,48,2011-11-28,2011-12-04,,134,0,0,0,,0,0,0,1,0,1,1,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,49,2011-12-05,2011-12-11,,117,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,50,2011-12-12,2011-12-18,,133,0,0,0,,1,1,0,0,0,0,1,,No Activity
Latvia,European Region of WHO,Northern Europe,2011,51,2011-12-19,2011-12-25,,162,0,0,0,,0,0,0,0,1,1,1,,Sporadic
Latvia,European Region of WHO,Northern Europe,2011,52,2011-12-26,2012-01-01,,153,0,0,5,,0,5,0,0,0,0,5,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,1,2012-01-02,2012-01-08,,174,0,0,6,,1,7,0,0,0,0,7,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,2,2012-01-09,2012-01-15,,185,0,0,6,,1,7,0,0,0,0,7,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,3,2012-01-16,2012-01-22,,171,0,0,8,,0,8,0,1,0,1,9,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,4,2012-01-23,2012-01-29,,171,0,0,6,,1,7,0,0,2,2,9,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,5,2012-01-30,2012-02-05,,199,0,0,5,,2,7,0,2,0,2,9,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,6,2012-02-06,2012-02-12,,200,0,0,5,,3,8,0,0,0,0,8,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,7,2012-02-13,2012-02-19,,255,0,0,8,,19,27,1,0,0,1,28,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,8,2012-02-20,2012-02-26,,247,0,1,21,,36,58,1,1,1,3,61,,Local Outbreak
Latvia,European Region of WHO,Northern Europe,2012,9,2012-02-27,2012-03-04,,301,0,1,40,,27,68,1,0,0,1,69,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2012,10,2012-03-05,2012-03-11,,368,0,0,65,,75,140,1,0,1,2,142,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2012,11,2012-03-12,2012-03-18,,437,0,0,81,,150,231,0,0,0,0,231,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2012,12,2012-03-19,2012-03-25,,405,0,0,56,,126,182,0,0,2,2,184,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2012,13,2012-03-26,2012-04-01,,402,0,0,23,,165,188,1,0,0,1,189,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2012,14,2012-04-02,2012-04-08,,297,0,0,31,,67,98,0,0,3,3,101,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2012,15,2012-04-09,2012-04-15,,269,0,0,35,,60,95,1,0,0,1,96,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2012,16,2012-04-16,2012-04-22,,295,0,0,0,,92,92,0,0,1,1,93,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2012,17,2012-04-23,2012-04-29,,247,0,0,0,,70,70,0,0,3,3,73,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2012,18,2012-04-30,2012-05-06,,108,0,0,0,,16,16,0,0,1,1,17,,Local Outbreak
Latvia,European Region of WHO,Northern Europe,2012,19,2012-05-07,2012-05-13,,121,0,0,0,,5,5,0,0,0,0,5,,Local Outbreak
Latvia,European Region of WHO,Northern Europe,2012,20,2012-05-14,2012-05-20,,104,0,0,0,,2,2,0,0,1,1,3,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,22,2012-05-28,2012-06-03,,84,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2012,24,2012-06-11,2012-06-17,,80,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2012,28,2012-07-09,2012-07-15,,55,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2012,38,2012-09-17,2012-09-23,,79,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2012,40,2012-10-01,2012-10-07,,61,0,0,0,,1,1,0,0,0,0,1,,No Activity
Latvia,European Region of WHO,Northern Europe,2012,41,2012-10-08,2012-10-14,,62,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2012,42,2012-10-15,2012-10-21,,62,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2012,43,2012-10-22,2012-10-28,,89,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2012,44,2012-10-29,2012-11-04,,89,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2012,45,2012-11-05,2012-11-11,,73,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2012,46,2012-11-12,2012-11-18,,58,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2012,47,2012-11-19,2012-11-25,,54,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2012,48,2012-11-26,2012-12-02,,98,0,0,0,,1,1,0,0,0,0,1,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,49,2012-12-03,2012-12-09,,110,0,0,0,,2,2,0,0,1,1,3,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,50,2012-12-10,2012-12-16,,107,0,0,0,,0,0,0,0,1,1,1,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,51,2012-12-17,2012-12-23,,98,0,0,0,,8,8,0,0,0,0,8,,Sporadic
Latvia,European Region of WHO,Northern Europe,2012,52,2012-12-24,2012-12-30,,102,0,9,1,,5,15,0,0,0,0,15,,Sporadic
Latvia,European Region of WHO,Northern Europe,2013,1,2012-12-31,2013-01-06,,120,0,4,3,,7,14,4,1,0,5,19,,Sporadic
Latvia,European Region of WHO,Northern Europe,2013,2,2013-01-07,2013-01-13,,136,0,2,1,,4,7,3,2,2,7,14,,Local Outbreak
Latvia,European Region of WHO,Northern Europe,2013,3,2013-01-14,2013-01-20,,261,0,10,2,,39,51,3,1,5,9,60,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2013,4,2013-01-21,2013-01-27,,302,0,11,1,,107,119,2,1,9,12,131,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2013,5,2013-01-28,2013-02-03,,459,0,19,6,,167,192,7,0,29,36,228,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2013,6,2013-02-04,2013-02-10,,537,0,16,4,,199,219,5,0,36,41,260,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2013,7,2013-02-11,2013-02-17,,523,0,14,4,,174,192,6,0,49,55,247,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2013,8,2013-02-18,2013-02-24,,542,0,21,4,,172,197,6,0,51,57,254,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2013,9,2013-02-25,2013-03-03,,552,0,15,4,,192,211,4,0,88,92,303,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2013,10,2013-03-04,2013-03-10,,505,0,13,3,,187,203,5,0,102,107,310,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2013,11,2013-03-11,2013-03-17,,447,0,13,3,,110,126,5,0,113,118,244,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2013,12,2013-03-18,2013-03-24,,441,0,11,3,,113,127,5,0,148,153,280,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2013,13,2013-03-25,2013-03-31,,405,0,7,3,,66,76,0,0,0,0,76,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2013,14,2013-04-01,2013-04-07,,293,0,9,10,,50,69,19,0,131,150,219,,Widespread Outbreak
Latvia,European Region of WHO,Northern Europe,2013,15,2013-04-08,2013-04-14,,264,0,15,6,,27,48,0,0,77,77,125,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2013,16,2013-04-15,2013-04-21,,219,0,0,0,,7,7,0,0,69,69,76,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2013,17,2013-04-22,2013-04-28,,141,0,0,0,,3,3,0,0,18,18,21,,Regional Outbreak
Latvia,European Region of WHO,Northern Europe,2013,18,2013-04-29,2013-05-05,,95,0,0,0,,5,5,0,0,11,11,16,,Sporadic
Latvia,European Region of WHO,Northern Europe,2013,19,2013-05-06,2013-05-12,,56,0,0,0,,1,1,0,0,2,2,3,,Sporadic
Latvia,European Region of WHO,Northern Europe,2013,20,2013-05-13,2013-05-19,,60,0,0,0,,1,1,0,0,3,3,4,,Sporadic
Latvia,European Region of WHO,Northern Europe,2013,22,2013-05-27,2013-06-02,,46,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2013,23,2013-06-03,2013-06-09,,46,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2013,24,2013-06-10,2013-06-16,,45,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2013,32,2013-08-05,2013-08-11,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2013,34,2013-08-19,2013-08-25,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2013,36,2013-09-02,2013-09-08,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2013,39,2013-09-23,2013-09-29,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Latvia,European Region of WHO,Northern Europe,2013,40,2013-09-30,2013-10-06,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2013,41,2013-10-07,2013-10-13,,6,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2013,42,2013-10-14,2013-10-20,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2013,43,2013-10-21,2013-10-27,,11,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2013,44,2013-10-28,2013-11-03,,26,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2013,45,2013-11-04,2013-11-10,,26,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2013,46,2013-11-11,2013-11-17,,33,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2013,47,2013-11-18,2013-11-24,,26,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2013,48,2013-11-25,2013-12-01,,30,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2013,49,2013-12-02,2013-12-08,,50,0,0,0,,0,0,0,0,0,0,0,,No Activity
Latvia,European Region of WHO,Northern Europe,2013,50,2013-12-09,2013-12-15,,52,0,1,1,,0,2,0,0,0,0,2,,Sporadic
Latvia,European Region of WHO,Northern Europe,2013,51,2013-12-16,2013-12-22,,64,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Latvia,European Region of WHO,Northern Europe,2013,52,2013-12-23,2013-12-29,,36,0,0,0,,2,2,0,0,0,0,2,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,1,2013-12-30,2014-01-05,,27,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,2,2014-01-06,2014-01-12,,62,0,0,0,,1,1,0,0,0,0,1,,Local Outbreak
Latvia,European Region of WHO,Northern Europe,2014,3,2014-01-13,2014-01-19,,77,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,4,2014-01-20,2014-01-26,,77,0,4,1,,0,5,0,0,0,0,5,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,5,2014-01-27,2014-02-02,,105,0,2,2,,1,5,1,0,0,1,6,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,6,2014-02-03,2014-02-09,,104,0,3,0,,0,3,0,0,1,1,4,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,7,2014-02-10,2014-02-16,,119,0,9,8,,4,21,0,0,1,1,22,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,8,2014-02-17,2014-02-23,,136,0,11,12,,0,23,0,0,1,1,24,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,9,2014-02-24,2014-03-02,,139,0,11,16,,4,31,0,0,1,1,32,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,10,2014-03-03,2014-03-09,,137,0,14,10,,8,32,0,0,0,0,32,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,11,2014-03-10,2014-03-16,,127,0,9,7,,6,22,1,0,0,1,23,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,12,2014-03-17,2014-03-23,,135,0,0,0,,39,39,0,0,0,0,39,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,13,2014-03-24,2014-03-30,,128,0,7,9,,9,25,0,0,0,0,25,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,14,2014-03-31,2014-04-06,,130,0,10,9,,25,44,0,0,1,1,45,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,15,2014-04-07,2014-04-13,,102,0,0,0,,13,13,0,0,1,1,14,,Sporadic
Latvia,European Region of WHO,Northern Europe,2014,16,2014-04-14,2014-04-20,,82,0,0,0,,12,12,0,0,0,0,12,,Sporadic
